link,type_of_food,title,description,author_name,cook_time,num_of_people,calories,num_of_ingredients,ingredients,step,note,post_date
https://vncooking.com/cong-thuc/che-khoai-mon-beo-195,Món tráng miệng,Chè khoai môn béo,"Món chè được nấu từ khoai môn và nếp nên vị được hòa hợp rật đậm đà, thêm phần nước cốt dừa nữa nên càng được yêu thích hơn",,30phút,6,,5,"['Khoai môn 200 gram', 'Dừa nạo 300 gram', 'Gạo nếp 100 gram', 'Lá dứa 10 lá', 'Bột năng 1 muỗng']","['Bước 1: - Cho ít nước ăm vào dừa nạo, vắt lấy nước cốt dừa, thêm một lần nước nữa vắt lấy nước dảo. - Lá dứa rửa, cột thành bó', 'Bước 2: - Khoai môn gọt vỏ, rửa sạch, thái miếng vuông - Gạo nếp vo sạch', 'Bước 3: - Cho bột năng vào nước dảo nấu với đường và 1/2 muỗng muối. Khi sôi thì cho lá dứa vào nấu thêm 5 phút nữa thì tắt bếp - Khoai hấp chín, vớt để ráo', 'Bước 4: - Nấu nếp như bình thường, khi nếp gần chín thì cho khoai vào, trộn đều nấu tiếp cho nhừ. - Khi nếp và khoai nhừ thì cho nồi nước dảo vào trộn lên', 'Bước 5: - Khi chè nguội sẽ đặc lại bạn có thể múc ra chén và chang nước  cốt dừa rồi ăn Chúc bạn thành công']",[],"Thứ hai, 28/1/2019, 10:47 (GMT+7)"
https://vncooking.com/cong-thuc/che-dau-trang-nuoc-cot-dua-194,Món tráng miệng,Chè đậu trắng nước cốt dừa,Món chè đậu trắng này là món được dâng lên ông bà nhiều nhất mỗi khi có dịp lễ hay đám giỗ trong gia đình. Món này rất dễ nấu lại không kén người ăn nên độ phổ biến rất cao,,45phút,6,,6,"['Đậu trắng 200 gram', 'Nước cốt dừa 200 ml', 'Gạo nếp 100 gram', 'Lá dứa 2 lá', 'Baking soda 0.5 muỗng', 'Bột gạo 5 gram']","['Bước 1: - Đậu trắng ngâm qua đêm với nước pha 0.5 muỗng baking soda và gạo nếp ngâm nước pha 1/2 muỗng muối, cả 2 ngâm qua đêm - Đậu loại bỏ hạt lép, hạt hư ra ngoài, vo sạch', 'Bước 2: - Cho nồi lên bếp, 3 chén nước lạnh nấu đậu, đến khi sôi thì vớt bọt, khi đậu hơi mềm thì tắt bếp, vớt đậu ra để ráo - Lá dứa cột lại thành bó', 'Bước 3: - Cho đậu dưới cùng nồi cơm điện, đến gạo, 120 gram đường trắng và 400ml nước lọc, lá dứa - Nêm 1/2 muỗng muối và bấm nút nấu như nấu cơm', 'Bước 4: - Khi nút nồi cơm bật lên thì chè đã chín', 'Bước 5: NẤU NƯỚC CỐT DỪA - Cho nước cốt dừa vào nồi nấu cùng 1 cọng lá dứa, pha cùng bột gạo và 1/2 chén nước lọc, 2 muỗng đường khuấy đều đến khi sôi thì tắt bếp Món chè đã xong, bạn cho chè ra chén và chang nước cốt dừa thì có thể ăn rồi']",[],"Thứ hai, 28/1/2019, 10:23 (GMT+7)"
https://vncooking.com/cong-thuc/che-chuoi-193,Món tráng miệng,Chè chuối,"Chè chuối rất ngon, nấu cùng bột báng nên có vị dẻo. Ăn nóng hoặc ăn với đá đều được",,45phút,6,,4,"['Chuối 10 trái', 'Nước cốt dừa 300 ml', 'Bột báng 50 gram', 'Bột khoai 50 gram']","['Bước 1: - Ngâm chuối với nước pha ít muối trong 5 phút - Bột báng và bột khoai ngâm nước ít nhất 3 tiếng hoặc qua đêm cho mềm', 'Bước 2: - Chuối thái lát - Vớt bột báng và bột mì cho vàng nồi nấu cùng 600ml nước. Nêm 1/4 muỗng đường và đường trắng - Cho nước cốt dừa vào nồi', 'Bước 3: - Khi nồi nước sôi, bột báng và bột khoai nổi lên thì cho chuối vào nấu thêm khoảng 15 phút nữa - Món ăn đã xong, chúc bạn thành công']",[],"Thứ hai, 28/1/2019, 10:02 (GMT+7)"
https://vncooking.com/cong-thuc/che-ba-ba-mien-tay-192,Món tráng miệng,Chè bà ba miền Tây,"Món chè miền Tây này có vị khá so với những món chè truyền thống, nếu nhìn sơ thì bạn sẽ cảm nhận nó giống chè thập cẩm mà ta hay dùng, nhưng chè bà ba có vị dẻo hơn và không ngọt như chè thập cẩm",,45phút,4,,9,"['Khoai môn 200 gram', 'Khoai lang 300 gram', 'Khoai mì 200 gram', 'Đậu xanh không vỏ 100 gram', 'Rong biển 70 gram', 'Bột báng 70 gram', 'Bột khoai 70 gram', 'Cùi dừa 200 gram', 'Đậu phộng 100 gram']","['Bước 1: - Đậu phộng, rong biển rửa sạch, bột khoai, bột báng tất cả chia ra tô khác nhau ngâm qua đêm để mềm - Cho nước nóng vào 2/3 dừa nạo vắt lấy nước cốt, vắt tiếp lấy nước dảo', 'Bước 2: - Khoai lang, khoai mì, khoai môn rửa sạch, gọt vỏ, thái khối vuông', 'Bước 3: - Cho nước dừa dảo vào nồi nấu với đậu xanh, khi nước sôi cho 3 loại khoai vào nấy cùng - Khi thấy khoai mềm thì cho bột báng, bột mì, đậu phộng và lá dứa vào nấu cùng', 'Bước 4: - Nấu khoảng 5 phút bạn cho thêm rong biển vào nấu - Nêm lại với 1/2 muỗng muối và đường rồi cho nước cốt dừa vào, khuấy đều nấu thêm 1 phút thì tắt bếp', 'Bước 5: - Món chè đã xong Cho ta chén và thưởng thức Chúc các bạn thành công']",[],"Thứ hai, 28/1/2019, 09:30 (GMT+7)"
https://vncooking.com/cong-thuc/nha-dam-duong-phen-mat-lanh-191,Thức uống,Nha đam đường phèn mát lạnh,"Nha đam đường phèn là thức uống bổ dưỡng, món này được nấu với những nguyên liệu thiên nhiên nên không nóng hay có chất hóa học, rất tốt cho mọi người nhất là vào những ngày nóng, cơ thể tỏa nhiệt nhiều thì 1 ly nước mát là thứ giúp cơ thể khỏa mạnh hơn.",,75phút,6,,4,"['Nha đam 1 kg', 'Lá dứa 4 lá', 'Đường phèn 300 gram', 'Chanh 2 trái']","['Bước 1: - Nha đam rửa sạch, gọt bỏ phần vỏ xanh. - Thái phần thịt thành những miếng nhỏ, hạt lựu, rửa sạch phần nhờn còn sót lại', 'Bước 2: - Đem ngâm với nước lạnh cùng 1 muỗng muối và nước cốt chanh (1 trái) khoảng 20 phút để bỏ vị đắng', 'Bước 3: - Rửa nha đam lại 1 lần nữa và vớt ra tô, trộn cùng 100 gram đường phèn - Để đường thấm vào nha đam khoảng 20 phút', 'Bước 4: - Nấu 1.5 lít nước lọc cùng 220 gram đường phèn và lá dứa cho đến khi tan hết - Cho nha đam vào nấu với lửa nhỏ khoảng 10 phút nữa thì tắt bếp', 'Bước 5: Thức uống đã hoàn thành, bạn cho vào chai để tủ lạnh uống dần']",[],"Thứ hai, 28/1/2019, 09:12 (GMT+7)"
https://vncooking.com/cong-thuc/che-bap-truyen-thong-190,Món tráng miệng,Chè bắp truyền thống,"Món chè bắp rất quen thuộc với hương vị thơm của bắp kèm với vị béo của nước cốt dừa luôn làm người ăn mê đắm, khó tả",,30phút,4,,5,"['Bắp mỹ 2 trái', 'Lá dứa 3 lá', 'Bột năng 6 muỗng', 'Nước cốt dừa 300 ml', 'Đường phèn 200 gram']","['Bước 1: - Bắp rửa sạch rồi bào dọc trên xuống. -Phần cùi bắp cho vào nồi luộc cùng lá dứa để nước ngọt, khi nước sôi bạn vớt cùi bắp và lá dứa ra', 'Bước 2: - Cho bắp nạo và đường phèn vào nồi nấu, cho thêm 1/4 muỗng muối vào - Trộn ít nước cùng 3 muỗng bột năng rồi rót từ từ vào nồi chè, khuấy đều cho chè sệt lại', 'Bước 3: LÀM NƯỚC CỐT DỪA - Cho nước cốt dừa trộn với 2 muỗng bột năng, ít nước, 1/3 muỗng muối, khuấy đều đến khi sôi thì tắt bếp', 'Bước 4: - Múc chè ra chén, chang thêm nước cốt dừa lên trên và thưởng thức Món này nếu bạn thích cũng có thể ăn với đá']",[],"Thứ hai, 28/1/2019, 09:00 (GMT+7)"
https://vncooking.com/cong-thuc/banh-chuoi-hap-nuoc-cot-dua-189,Món tráng miệng,Bánh chuối hấp nước cốt dừa,"Những ngày bình thường cũng có thể tạo nên hương vị cho các thành viên gia đình bạn, nên hãy đừng ngần ngại mà bỏ qua món bánh chuối hấp nước cốt dừa này.
Món ăn dân gian này lại là đặc sản không kém bằng thu hút đấy",,45phút,5,,6,"['Chuối chín 8 trái', 'Bột năng 230 gram', 'Nước cốt dừa 350 ml', 'Vani 1 ống', 'Mè rang 2 muỗng', 'Đậu phộng 50 gram']","['Bước 1: - Chuối bỏ vỏ, thái khúc nhỏ - Hòa tan 100 gram bột năng, 3 muỗng đường, 1 ống vani, 1/3 muỗng muối, khuấy tan cùng 3 chén nước lạnh.', 'Bước 2: - Cho chuối vào tô bột trên, khuấy đều rồi cho vào khuôn hấp khoảng 35 phút', 'Bước 3: - Cho nước cốt dừa, 100 gram bột năng, 3 muỗng đường, 1/3 muỗng muối nấu sôi cho hỗn hợp nước cốt dừa sánh lại', 'Bước 4: - Thái chuối hấp ra miếng nhỏ, cho ít mè rang, đậu phộng đập lên trên rồi chang nước cốt dừa vào Món này ăn những buổi trưa là hợp lý nhất']",[],"Thứ hai, 28/1/2019, 08:51 (GMT+7)"
https://vncooking.com/cong-thuc/che-buoi-vinh-long-188,Món tráng miệng,Chè bưởi Vĩnh Long,"Món chè bưởi tại Vĩnh Long có vị rất ngon, vị thanh của bưởi kèm theo vị béo của nước cốt dừa càng làm người ăn mãn nguyện khi tráng miệng",,120phút,4,,7,"['Vỏ trái bưởi 1 trái', 'Bột năng 250 gram', 'Phèn chua 20 gram', 'Đậu xanh không vỏ 100 gram', 'Nước cốt dừa 500 ml', 'Đậu phộng 100 gram', 'Đường trắng 350 gram']","['Bước 1: - Bưởi rạch sạch, gọt bỏ phần vỏ màu xanh - Lấy phần cùi trắng bên trong bưởi', 'Bước 2: - Thái cùi trắng thành hạt lựu, ngâm cùi trắng vào nước lạnh pha muối để trong 30 phút', 'Bước 3: - Bạn vớt cùi ra cho vào nước lạnh, sau đó vắt khô, để ráo (làm như vậy khoảng 5 - 7 lần để khử vị đắng) - Chuẩn bị nồi nấu chè, cho 2 chén nước lạnh và 20 gram đường phèn chua, đun sôi. Khi nước sôi cho cùi vào trụng, vớt ra vắt rồi để ráo.', 'Bước 4: - Bạn cho vào cùi 100 gram đường trắng, 1 muỗng nước sôi trộn đều cho đường tan vào bưởi. - Cho cùi dừa vào chảo chống dinh, rang sơ với lửa nhỏ. Khi cùi khô lại thì tắt bếp', 'Bước 5: - Cho 150 gram bột năng vào bưởi, trộn đều nhiều lần cho cùi thấm bột', 'Bước 6: - Cho nồi nước lên bếp, nước sôi cho cùi bưởi vào với lửa nhỏ. Khi cùi nổi lên mặt nước là chín, vớt ra để nước lạnh cho có độ giòn, ngon hơn', 'Bước 7: - Pha 1 tô nước đường (150ml nước sôi và 100 gram đường trắng) cho bưởi vào ngâm', 'Bước 8: - Nấu đậu xanh cùng với 300 ml nước, khi nồi sôi thì vớt bỏ bọt. - Hạ nhỏ lửa, hầm cho đậu mềm khoảng 7 phút thì thêm 200 gram đường trắng, 1/2 muỗng muối khuấy đều và nấu thêm 7 phút nữa', 'Bước 9: - Cho ít bột năng hòa tan với nước rồi cho từ từ phần nước bột năng vào nồi chè (khuấy đều tay) - Khi thấy chè sánh lại, nấu thêm 1 phút thì tắt bếp', 'Bước 10: - Pha nước cốt dừa nấu cùng 1 muỗng bột năng, khi nước dừa sệt lại thì tắt bếp. - Cho đậu xanh ra ly, tới bưởi và sau cùng là 1 lớp nước cốt dừa - Món này ngon hơn khi ăn lạnh, chúc các bạn thành công']",[],"Thứ hai, 28/1/2019, 08:06 (GMT+7)"
https://vncooking.com/cong-thuc/banh-bot-loc-nhan-tom-187,Bánh và bánh ngọt,Bánh bột lọc nhân tôm,"Bánh bột lọc là món bánh truyền thống của người miền Trung
Bên trong bánh là nhân tôm thịt, ăn kèm với nước mắm nhà làm hoặc nước sốt tùy chổ nhưng đều rất ngon",,60phút,4,,6,"['Bột năng 200 gram', 'Tôm tươi 140 gram', 'Hành lá 1 nhánh', 'Hành tím băm 1 muỗng', 'Ớt băm 1 muỗng', 'Tỏi băm 1 muỗng']","['Bước 1: - Chuẩn bị nồi với 1.5 chén nước lạnh, cho vào nồi 1 muỗng dầu ăn, 1/2 muỗng muối - Khi nước sôi tắt bếp, để nguội một chút thì cho bột năng vào nhòi đến khi khối bột mịn', 'Bước 2: - Chuẩn bị chảo xào tôm - Cho hành tím và tỏi vào phi thơm thì cho tôm vào, nêm cùng 1 muỗng hạt nêm - Xào đều khi tôm chín cam thì tắt bếp', 'Bước 3: - Trải bột ra mặt phẳng, lấy khuôn tròn hoặc ly nhỏ tạo miếng tròn - Cho tôm vào giữa, dùng tay nặn kín bột lại', 'Bước 4: - Cho vào nồi luộc, khi thấy bánh nổi lên là đã chín - Vớt bánh ra, cho vào 1 tô nước đá để bánh dai và trong hơn', 'Bước 5: LÀM NƯỚC CHẤM - Cho 4 muỗng đường vào chảo cùng một ít nước - Cho thêm 3 muỗng nước mắm, 1 muỗng ớt băm vòa khuấy đều - Khi sôi thì tắt bếp', 'Bước 6: Hoàn thành món bánh Chúc các bạn thành công']",[],"Thứ bảy, 26/1/2019, 11:55 (GMT+7)"
https://vncooking.com/cong-thuc/ha-cao-nhan-thit-186,Món ăn sáng,Há cảo nhân Thịt,"Há cảo được hấp nóng nên khi ăn không ngán và không khó ăn
Chấm kèm với nước tương sẽ là bữa sáng ngon miệng nhất",,60phút,4,,5,"['Tôm 150 gram', 'Thịt heo bằm 150 gram', 'Bột gạo 100 gram', 'Bột năng 100 gram', 'Củ năng 5 củ']","['Bước 1: - Tôm rủa sạch, bóc vỏ rồi băm nhỏ - Củ năng gọt vỏ, băm nhỏ - Cho tôm, thịt heo, củ năng vào tôm ướp ít hạt nêm và đường, trộn đều hỗn hợp thịt', 'Bước 2: - Cho bột năng, bột mì vào tô to, trộn đều 2 loại bột rồi cho ít nước sôi vào nhào đến khi bột mịn, dẻo', 'Bước 3: - Trải bột ra mặt phẳng, dè mỏng dùng khuôn hoặc chén tròn tạo những miếng bột tròn đều - Cho nhân vào giữa miếng bột, dùng tay gấp kín bột lại', 'Bước 4: - Cho há cảo vào nồi hấp - Há cảo hấp khoảng 15 phút là chín Chúc các bạn thành công']",[],"Thứ bảy, 26/1/2019, 11:44 (GMT+7)"
https://vncooking.com/cong-thuc/muc-ong-xao-rau-cu-chua-ngot-185,Món chính,Mực ống xào rau củ chua ngọt,"Món mực chua chua ngọt ngọt, được xào cùng với các loại rau củ bổ dưỡng nên ăn rất thích
Ăn kèm với cơm trắng là ngon nhất",,30phút,4,,5,"['Mực ống 500 gram', 'Trái thơm 0.5 trái', 'Dưa leo 3 trái', 'Cà chua 2 trái', 'Hành tím 2 củ']","['Bước 1: - Mực rửa sạch, thái khúc - Dưa leo chẻ đôi, thái khúc - Cà chua, thơm thái khúc', 'Bước 2: - Hành tím thái lát - Cho cà chua và thơm vào tôm ướp cùng 1 muỗng đường', 'Bước 3: - Cho chảo lên bếp, phi hành tím, khi hành thơm thì cho mực vào xào - Nêm 1 muỗng nước mắm rồi vớt ra', 'Bước 4: - Cho dưa leo cào chảo xào sơ 2 phút thì cho cà chua, thơm vào cùng - Nêm lại với ít đường, hạt nêm - Cho mực vào xào đều khoảng 5 phút thì tắt bếp Món ăn đã hoàn thành']",[],"Thứ bảy, 26/1/2019, 11:00 (GMT+7)"
https://vncooking.com/cong-thuc/muc-chien-xu-gion-184,Món chính,Mực chiên xù giòn,Món mực chiên này sẽ rất thích hợp với gia đình có trẻ nhỏ. Mực bổ dưỡng được chiên xù giòn sẽ làm trẻ xơi cơm nhiều hơn,,30phút,4,,5,"['Mực ống 500 gram', 'Bột mì 250 gram', 'Trứng gà 3 trứng', 'Bột chiên xù 200 gram', 'Rượu trắng 1 muỗng']","['Bước 1: - Mực cho ít nước sôi lên da, lọt bỏ phần da đi - Thái khúc', 'Bước 2: - Mực ướp cùng với rượu trắng, muối, nước tương, tiêu khoảng 15 phút - Trứng đập khuấy tan ra chén', 'Bước 3: - Chuẩn bị chảo dầu - Cho mực qua lớp bột mì, lớp trứng, lớp bột xù rồi đem chiên - Chiên vàng đều thì vớt mực ra để ráo', 'Bước 4: - Chiên đến khi hết mưc - Món này chấm kèm tương cà, tương ớt']",[],"Thứ bảy, 26/1/2019, 10:13 (GMT+7)"
https://vncooking.com/cong-thuc/muc-nuong-sa-te-cay-183,Món chính,Mực nướng Sa tế cay,"Những ngày cuối tuần, ả nhà hay cả đám bạn cùng ngồi nướng những con mực tươi sẽ là một kỹ niệm đẹp và ngon bụng, đúng không?",,45phút,4,,7,"['Mực tươi 1 kg', 'Bột ớt 2 muỗng', 'Sa tế 3 muỗng', 'Mật ong 2 muỗng', 'Sả 1 cây', 'Hành tím băm 2 muỗng', 'Tỏi băm 2 muỗng']","['Bước 1: - Mực rửa sạch, dùng dao khứa vài đường trên mực', 'Bước 2: - Cho vào chén 2 muỗng bột ớt, 3 muỗng sa tế, tỏi băm, sả băm, hành tím băm, mật ong, 4 muỗng dầu ăn, ít dầu hào, 2 muỗng nước tương - Trôn đều', 'Bước 3: - Cho chén hỗn hợp trộn với mức, để khoảng 30 phút rồi nướng', 'Bước 4: - Bạn chuẩn bị lò nướng được rồi, mực nướng đảo mặt để chín đều - Mực chấm chung với muối tiêu chanh hoặc muối ớt xanh']",[],"Thứ bảy, 26/1/2019, 10:03 (GMT+7)"
https://vncooking.com/cong-thuc/muc-xao-chua-cay-182,Món chính,Mực xào chua cay,"Món mực này được xào chung với rau củ, cái quan trọng nhất để món mực được ngon là mực phải tươi",,30phút,4,,7,"['Mực tươi 400 gram', 'Hành tây 1 củ', 'Ớt chuông 1 trái', 'Hành lá 1 nhánh', 'Gừng 1 củ', 'Sa tế 1 muỗng', 'Rượu trắng 1 muỗng']","['Bước 1: - Mực rửa sạch - Thái vài đường lên thân mực - Ớt chuông thái sợi - Hành lá, hành tây, gừng thái mỏng', 'Bước 2: - Chuẩn bị nồi nước sôi, cho mực vào trụng nhanh rồi vớt ra để mực vào tô nước lạnh', 'Bước 3: - Cho chảo dầu lên bếp, phi gừng khi thơm thì cho 1 muỗng sa tế vào - Cho mực vào xào cùng, nêm lại với hạt nêm, nước tương và 1 muỗng rượu trắng', 'Bước 4: - Cho hành tây, ớt chuông vào đảo đều - Khi thấy tất cả đã hoàn chỉnh thì tắt bếp, cho ra dĩa Món ăn đã hoàn thành']",[],"Thứ bảy, 26/1/2019, 09:47 (GMT+7)"
https://vncooking.com/cong-thuc/pho-xao-chay-181,Món chay,Phở xào chay,"Cứ suy nghĩ ngày rằm ăn gì thì làm món Phở xào chay này đi, sẽ khỏi phải nặng đầu bạn
Món này ăn cũng rất ngon",,15phút,2,,6,"['Bánh phở 200 gram', 'Cà rốt 1 củ', 'Đậu hủ non 2 miếng', 'Cải thìa 100 gram', 'Đậu phộng 50 gram', 'Me 20 gram']","['Bước 1: - Bánh phở trụng sơ với nước sôi, vớt ra để ráo - Đậu hủ non thái miếng - Cà rốt gọt vỏ thái sợi - Cải thìa thái khúc - Me cho vào ít nước sôi, lấy nước cốt, bỏ xác me', 'Bước 2: - Cho chảo dầu lên bếp - Để đậu hủ vào chiên vàng giòn rồi vớt ra để ráo dầu', 'Bước 3: - Cho dầu ra bớt chảo rồi đổ cải thìa cà rốt vào xào chín sơ - Cho đậu hủ đã chiên, sốt me vào xào cùng - Nêm lại với muối, đường, tiêu, nước tương', 'Bước 4: - Đậu phộng đạp nhỏ - Cho đậu phộng và bánh phở vào chảo - Xào đều và nếm lại thử - Nếu vừa ăn rồi thì xào thêm 2 phút rồi tắt bếp Hoàn thành món ăn']",[],"Thứ bảy, 26/1/2019, 09:33 (GMT+7)"
https://vncooking.com/cong-thuc/pad-thai-ngon-tai-nha-180,Món chính,Pad Thái ngon tại nhà,"Pad Thái rất nổi tiếng và được bán khắp nơi trên Thế giới, đặc biệt ngon này còn được vào Menu được yêu thích của nhiều nhà hàng nổi tiếng.",,30phút,2,,13,"['Bánh phở 300 gram', 'Ức gà 100 gram', 'Tôm tươi 150 gram', 'Trứng gà 2 quả', 'Hẹ 25 gram', 'Hành tím băm 1 muỗng', 'Đậu hủ trắng 150 gram', 'Đậu phộng rang 50 gram', 'Giá đỗ 25 gram', 'Củ cải muối 20 gram', 'Đường thốt nốt 40 gram', 'Nước cốt me 25 ml', 'Sốt Pad Thái 1 gói']","['Bước 1: LÀM NƯỚC SỐT - Cho chảo lên bếp cùng đường thốt nốt, 1 muỗng nước mắm, nước cốt me, 2 muỗng tương ớt. - Đảo đều hỗn hợp để các nguyên liệu than thành sốt thì tắt bếp, cho ra chén', 'Bước 2: - Đậu hủ thái vuông - Củ cải muối, hành tím băm nhuyễn - Cho ít dầu lên chảo lại, cho đậu hủ lên chiên vàng thì cho tiếp củ cải muối và hành tím băm vào xào chung', 'Bước 3: - Ức gà thái khối vuông - Cho tôm, ức gà vào chảo xào cùng với đậu hủ', 'Bước 4: - Bánh phở, giá, hẹ thái khúc cho vào chảo - Đun lửa lớn, xào nhanh tay - Thêm nước sốt Pad Thái vào chảo đảo đều', 'Bước 5: - Thêm ít dầu vào chảo, đập 2 quả trứng vào đảo đều với bánh phở - Cuối cùng à đậu phộng đập cho vào chảo, đảo thêm 2 phút tì tắt bếp, Hoàn thành món ăn']",[],"Thứ bảy, 26/1/2019, 09:18 (GMT+7)"
https://vncooking.com/cong-thuc/pho-cuon-la-mieng-179,Món chính,Phở cuốn lạ miệng,"Phở được chế biến bằng cách cuốn tròn cùng rau củ và thịt sẽ lạ miệng hơn là các món khác, nhưng vị của nó lại còn rất ngon",,45phút,4,,7,"['Bánh phở 10 miếng', 'Thịt bò phi lê 400 gram', 'Hành tây 1 củ', 'Cà rốt 1 củ', 'Xà lách 100 gram', 'Tỏi băm 4 muỗng', 'Giấm 1 muỗng']","['Bước 1: - Thịt bò thái mỏng, ướp cùng với 2 muỗng nước tương, 2 muỗng tỏi băm, 1/2 muỗng tiêu, 1 muỗng hạt nêm - Hành tây, cà rốt thái sợi - Xà lách rửa sạch', 'Bước 2: - Chảo lên bếp, phi 2 muỗng tỏi cho thơm rồi cho cà rốt vào chảo đều khi cà rốt chín thì vớt ra dĩa - Cho thịt bò vào chào xào - Xào khoảng 3 phút cho thịt chín rồi cho hành tây vào xào thêm 1 phút nữa, tắt bếp', 'Bước 3: LÀM NƯỚC CHẤM - Cho 2/3 chén nước vào tô, cho giấm, đường, nước mắm, ớt băm vào khuấy đều - Cho cà rốt thái sợi vào khuấy', 'Bước 4: - Trải bánh phở ra, cho xà lách ở dưới, kế là thịt bò, cà rốt rồi cuốn lại - Cuốn đến khi hết bánh và thịt Món này ăn chơi, ăn no rất được miệng Không ngán như món phở nước hay phở xào nên rất dễ ăn']",[],"Thứ bảy, 26/1/2019, 08:06 (GMT+7)"
https://vncooking.com/cong-thuc/pho-bo-viet-nam-178,Món chính,Phở Bò Việt Nam,"Món Phở Bò nổi tiếng của Việt Nam hôm nay được vào gian bếp của bạn.
Món phở này không cần nói đến sự nổi tiếng và độ ngon của nó nữa rồi. Vị ngọt, béo của bánh, cùng thịt bò mềm dai tạo cảm giác ăn rất ngon, đặc biệt là vào buổi sáng hoặc tối khi trời hơi se lạnh",,60phút,4,,10,"['Bánh phở 500 gram', 'Xương bò 1 kg', 'Thịt bò 500 gram', 'Đường phèn 50 gram', 'Rượu trắng 30 ml', 'Gừng 1 củ', 'Hành tây 1 củ', 'Hành tím 1 củ', 'Hành lá 2 nhánh', 'Gói gia vị phở 1 gói']","['Bước 1: - Rửa sạch xương bò rồi cho vào nồi nấu cùng 2 lít nước và rượu trắng - Gừng thái nhỏ bỏ vào nồi xương, khi nồi nước sôi thì bạn bỏ phần nước lấy cái cho thêm 3 lít nước nấu lại (bạn nên đun lửa nhỏ và vớt bọc thường xuyên) hầm trong khoảng 120 phút', 'Bước 2: - Bạn rang gói gia vị nấu lẩu - Hành tím, gừng, hành tây thì nướng thơm - Cho tất cả vào nồi nước hầm', 'Bước 3: - Bạn nêm nồi nước với ít muối, hạt nêm và đường phèn', 'Bước 4: - Bạn cho ít thịt bò trụng chín rồi cho ra tô bánh phở - Chang nước vào, để hành lá và ít tiêu Cùng thưởng thức thành quả của mình nha']",[],"Thứ bảy, 26/1/2019, 07:53 (GMT+7)"
https://vncooking.com/cong-thuc/pho-xao-bo-cung-cai-ngot-177,Món chính,Phở xào bò cùng cải ngọt,Phở đươc xào cùng với cải ngọt va thịt bò lát nên vị ăn không ngán như mì và lạ miệng hơn,,30phút,2,,8,"['Bánh phở 300 gram', 'Thịt bò 200 gram', 'Cải ngọt 100 gram', 'Hành lá 1 nhánh', 'Hành tây 1 củ', 'Tỏi 3 tép', 'Bột bắp 15 gram', 'Dầu hào 1 muỗng']","['Bước 1: - Thịt bò thái mỏng, ướp cùng 1 muỗng nước tương, 1/3 muỗng muối, 1 muỗng dầu hào, và bột bắp, trộn đều - Hành lá, hành tây thái nhỏ - Cải ngọt thái khúc', 'Bước 2: - Cho chảo lên bếp cùng 2 muỗng dầu hào - Dầu nóng cho tỏi vào phi thơm', 'Bước 3: - Khi tỏi thơm bạn cho cải ngọt vào xào khoảng 5 phút thì cho thịt bò và hành tây xào xào cùng - Nêm lại với 1/2 muỗng hạt nêm, 2 muỗng dầu mè - Thịt chín tới thì cho bánh phở vào xào, xào đều khoảng 3 phút thì cho ít tiêu và hành lá vào xào 5 phút thì tắt bếp Món ăn đã xong']",[],"Thứ bảy, 26/1/2019, 07:40 (GMT+7)"
https://vncooking.com/cong-thuc/mi-tuong-den-han-quoc-176,Món chính,Mì tương đen Hàn Quốc,Món mì tương đen của Hàn Quốc không lẫn vào đâu được với vị ngon lạ miệng sẽ là bữa tối tuyệt vời dành cho người ấy,,30phút,2,,9,"['Mì Hàn Quốc 2 gói', 'Thịt heo 100 gram', 'Khoai tây 1 củ', 'Tương đậu đen 3 muỗng', 'Bột năng 1 muỗng', 'Hành tây 1 củ', 'Cà rốt 1 củ', 'Rượu gạo Hàn Quốc 2 muỗng', 'Gừng băm 1 muỗng']","['Bước 1: - Cà rốt, khoai tây, hành tây, thịt heo rửa sạch rồi thái nhỏ - Thịt ướp cùng tiêu, muối, gừng băm và 1 muỗng rượu Hàn Quốc trong 10 phút - Dưa leo thái sợi', 'Bước 2: - Trộn bột năng vào 1 chén nước - Cho nồi nước và nấu mì chín, khi mì chín thì vớt ra, nồi nước đang sôi cho trứng cút vào luộc chín vớt ra bóc vỏ', 'Bước 3: - Chuẩn bị chảo dầu nóng, cho thịt vào xào sơ đến khi thịt chín thì cho cà rốt, khoai tây, hành tây vào xào cùng', 'Bước 4: - Cho chén nước bột năng và tương đen vào chảo xào - Nêm lại với hạt nêm và 1 muỗng rượu gạo thì thấy chảo sôi thì để thêm 5 phút nữa tắt bếp', 'Bước 5: - Cho mì ra dĩa, chang nước sốt tương đen lên - Cho ít dưa leo thái sợi kế bên và ăn kèm và trứng cút lên trên Món này ăn rất ngon miệng']",[],"Thứ sáu, 25/1/2019, 16:18 (GMT+7)"
